entry_time,exit_time,dir,trend,entry_px,exit_px,n_sigs,net_pnl%,pnl_usd,equity,exit,bars,month
2025-11-10 13:45,2025-11-10 16:30,LONG,UPTREND,4040.24,4054.37,2,0.3337,199.61,12162.8,TP,11,2025-11
2025-11-10 16:30,2025-11-10 17:15,LONG,UPTREND,4059.35,4067.28,2,0.1794,109.1,12271.89,TP,3,2025-11
2025-11-11 13:30,2025-11-11 16:15,LONG,UPTREND,4131.25,4126.6,2,-0.1285,-78.83,12193.06,SL,11,2025-11
2025-11-12 15:45,2025-11-12 16:30,LONG,UPTREND,4111.02,4106.47,2,-0.1266,-77.2,12115.86,SL,3,2025-11
2025-11-13 14:00,2025-11-13 15:00,LONG,UPTREND,4202.79,4215.97,2,0.2977,180.33,12296.19,TP,4,2025-11
2025-11-13 15:00,2025-11-13 15:15,LONG,UPTREND,4216.87,4210.23,2,-0.1734,-106.58,12189.61,SL,1,2025-11
2025-11-13 15:15,2025-11-13 19:00,LONG,UPTREND,4208.51,4221.93,2,0.3027,184.51,12374.12,TP,15,2025-11
2025-11-14 13:30,2025-11-14 16:00,LONG,UPTREND,4202.85,4197.55,2,-0.1421,-87.9,12286.22,SL,10,2025-11
2025-11-18 13:30,2025-11-18 13:45,LONG,UPTREND,4029.51,4023.09,2,-0.1752,-107.65,12178.57,SL,1,2025-11
2025-11-18 14:30,2025-11-18 14:45,LONG,UPTREND,4020.45,4013.76,2,-0.1825,-111.12,12067.45,SL,1,2025-11
2025-11-18 16:15,2025-11-18 18:00,LONG,UPTREND,4015.98,4009.56,2,-0.1759,-106.13,11961.32,SL,7,2025-11
2025-11-19 13:45,2025-11-19 14:15,LONG,UPTREND,4076.34,4071.19,2,-0.1424,-85.18,11876.14,SL,2,2025-11
2025-11-19 15:30,2025-11-19 16:15,LONG,UPTREND,4074.07,4084.02,2,0.2284,135.63,12011.78,TP,3,2025-11
2025-11-19 16:15,2025-11-19 19:00,LONG,UPTREND,4088.64,4084.0,2,-0.1295,-77.77,11934.01,SL,11,2025-11
2025-11-21 15:00,2025-11-21 15:30,LONG,UPTREND,4059.12,4052.99,2,-0.1669,-99.61,11834.4,SL,2,2025-11
2025-11-21 16:15,2025-11-21 17:15,LONG,UPTREND,4053.87,4048.14,2,-0.1573,-93.1,11741.3,SL,4,2025-11
2025-11-24 13:30,2025-11-24 13:45,LONG,UPTREND,4048.41,4043.14,3,-0.1461,-85.77,11655.53,SL,1,2025-11
2025-11-24 14:00,2025-11-24 15:00,LONG,UPTREND,4048.45,4059.36,2,0.2534,147.68,11803.22,TP,4,2025-11
2025-11-24 15:00,2025-11-24 15:15,LONG,UPTREND,4059.51,4054.12,2,-0.1489,-87.87,11715.34,SL,1,2025-11
2025-11-24 16:30,2025-11-24 18:30,LONG,UPTREND,4048.75,4058.1,3,0.2149,125.88,11841.22,TP,8,2025-11
2025-11-25 13:30,2025-11-25 15:45,LONG,UPTREND,4147.25,4141.87,2,-0.1458,-86.31,11754.91,SL,9,2025-11
2025-11-25 16:30,2025-11-25 17:15,LONG,UPTREND,4146.64,4142.49,2,-0.116,-68.2,11686.72,SL,3,2025-11
2025-11-26 13:30,2025-11-26 17:30,LONG,UPTREND,4161.66,4156.99,2,-0.1281,-74.86,11611.85,SL,16,2025-11
2025-11-28 15:30,2025-11-28 16:00,LONG,UPTREND,4186.03,4183.03,2,-0.0877,-50.94,11560.91,SL,2,2025-11
2025-12-01 15:00,2025-12-01 16:00,LONG,UPTREND,4238.56,4232.86,2,-0.1505,-86.99,11473.91,SL,4,2025-12
2025-12-02 13:45,2025-12-02 17:15,LONG,UPTREND,4221.6,4215.65,2,-0.157,-90.09,11383.82,SL,14,2025-12
2025-12-03 13:30,2025-12-03 14:45,LONG,UPTREND,4225.35,4221.35,2,-0.1106,-62.93,11320.89,SL,5,2025-12
2025-12-03 15:15,2025-12-03 16:30,LONG,UPTREND,4223.51,4219.72,2,-0.1058,-59.91,11260.99,SL,5,2025-12
2025-12-04 14:45,2025-12-04 16:30,LONG,UPTREND,4196.21,4191.92,2,-0.1183,-66.63,11194.36,SL,7,2025-12
2025-12-05 14:45,2025-12-05 16:15,LONG,UPTREND,4209.16,4216.86,2,0.167,93.45,11287.81,TP,6,2025-12
2025-12-05 16:15,2025-12-05 17:15,LONG,UPTREND,4219.68,4226.65,2,0.1493,84.25,11372.07,TP,4,2025-12
2025-12-08 13:30,2025-12-08 16:30,LONG,UPTREND,4205.68,4214.04,2,0.1827,103.9,11475.97,TP,12,2025-12
2025-12-08 16:30,2025-12-08 18:30,LONG,UPTREND,4214.67,4211.63,2,-0.088,-50.48,11425.48,SL,8,2025-12
2025-12-09 14:00,2025-12-09 15:30,LONG,UPTREND,4193.9,4191.29,2,-0.0782,-44.68,11380.81,SL,6,2025-12
2025-12-10 13:30,2025-12-10 14:00,LONG,UPTREND,4218.4,4215.66,2,-0.0809,-46.02,11334.79,SL,2,2025-12
2025-12-12 16:30,2025-12-12 18:00,LONG,UPTREND,4278.17,4283.59,2,0.1107,62.72,11397.5,TP,6,2025-12
2025-12-15 13:30,2025-12-15 14:00,LONG,UPTREND,4328.15,4324.4,2,-0.1027,-58.51,11338.99,SL,2,2025-12
