entry_time,exit_time,dir,trend,entry_px,exit_px,n_sigs,net_pnl%,pnl_usd,equity,exit,bars,month
2024-10-11 14:00,2024-10-13 23:00,LONG,UPTREND,2670.4,2665.33,2,-0.206,-105.53,10141.55,SL,8,2024-10
2024-10-15 14:00,2024-10-16 06:00,LONG,UPTREND,2676.4,2686.85,2,0.3743,189.81,10331.35,TP,15,2024-10
2024-10-17 14:00,2024-10-17 18:00,LONG,UPTREND,2711.4,2705.92,2,-0.2179,-111.5,10219.85,SL,4,2024-10
2024-10-18 14:00,2024-10-21 02:00,LONG,UPTREND,2732.4,2742.85,2,0.3663,187.19,10407.04,TP,11,2024-10
2024-10-22 14:00,2024-10-23 07:00,LONG,UPTREND,2756.3,2766.05,2,0.3377,175.74,10582.78,TP,16,2024-10
2024-10-25 15:00,2024-10-25 20:00,LONG,UPTREND,2749.9,2759.72,2,0.3413,180.59,10763.37,TP,5,2024-10
2024-10-28 14:00,2024-10-29 04:00,LONG,UPTREND,2756.5,2766.34,2,0.3408,183.42,10946.79,TP,13,2024-10
2024-10-29 14:00,2024-10-30 01:00,LONG,UPTREND,2781.8,2792.89,2,0.3826,209.43,11156.22,TP,10,2024-10
2024-10-30 15:00,2024-10-31 06:00,LONG,UPTREND,2796.6,2790.99,2,-0.2166,-120.46,11035.76,SL,14,2024-10
2024-11-05 14:00,2024-11-05 16:00,LONG,UPTREND,2756.2,2751.03,2,-0.2036,-112.32,10923.43,SL,2,2024-11
2024-11-07 14:00,2024-11-07 21:00,LONG,UPTREND,2699.3,2713.57,2,0.5127,211.86,11135.29,TP,7,2024-11
2024-11-11 14:00,2024-11-12 05:00,SHORT,DOWNTREND,2629.0,2614.9,2,0.5203,216.06,11351.35,TP,14,2024-11
2024-11-12 15:00,2024-11-13 01:00,SHORT,DOWNTREND,2604.8,2611.58,2,-0.2762,-120.49,11230.86,SL,9,2024-11
2024-11-13 15:00,2024-11-13 16:00,SHORT,DOWNTREND,2611.3,2600.51,2,0.3972,215.92,11446.78,TP,1,2024-11
2024-11-13 16:00,2024-11-13 21:00,SHORT,DOWNTREND,2591.5,2579.19,2,0.459,221.22,11668.0,TP,5,2024-11
2024-11-20 14:00,2024-11-21 00:00,LONG,UPTREND,2646.7,2656.19,2,0.3427,199.91,11867.91,TP,9,2024-11
2024-11-21 15:00,2024-11-22 01:00,LONG,UPTREND,2670.4,2679.91,2,0.3403,201.92,12069.84,TP,9,2024-11
2024-11-22 16:00,2024-11-24 23:00,LONG,UPTREND,2707.3,2721.51,2,0.5088,234.04,12303.87,TP,6,2024-11
2024-11-25 14:00,2024-11-25 23:00,SHORT,DOWNTREND,2642.6,2620.16,2,0.833,241.44,12545.31,TP,8,2024-11
2024-11-26 14:00,2024-11-26 20:00,SHORT,DOWNTREND,2623.0,2630.34,2,-0.2958,-132.63,12412.69,SL,6,2024-11
2024-11-27 14:00,2024-11-27 19:00,LONG,UPTREND,2676.5,2661.92,2,-0.5606,-127.77,12284.91,SL,5,2024-11
2024-11-29 14:30,2024-12-02 02:00,LONG,UPTREND,2677.4,2654.11,2,-0.886,-125.11,12159.81,SL,7,2024-11
2024-12-04 15:00,2024-12-05 14:00,LONG,UPTREND,2679.7,2666.12,2,-0.5226,-125.44,12034.37,SL,22,2024-12
2024-12-05 14:00,2024-12-09 10:00,SHORT,DOWNTREND,2663.5,2677.61,2,-0.5456,-123.98,11910.39,SL,42,2024-12
2024-12-09 14:00,2024-12-11 03:00,LONG,UPTREND,2697.5,2736.75,2,1.4389,235.59,12145.98,TP,35,2024-12
2024-12-11 14:00,2024-12-12 13:00,LONG,UPTREND,2742.2,2728.22,2,-0.5257,-125.27,12020.7,SL,22,2024-12
2024-12-17 14:00,2024-12-17 17:00,SHORT,DOWNTREND,2649.9,2661.18,2,-0.4416,-124.73,11895.98,SL,3,2024-12
2024-12-18 14:00,2024-12-18 19:00,SHORT,DOWNTREND,2654.0,2646.75,2,0.2573,153.05,12049.02,TP,5,2024-12
2024-12-19 14:00,2024-12-19 18:00,SHORT,DOWNTREND,2606.5,2613.36,2,-0.2791,-127.82,11921.2,SL,4,2024-12
2024-12-23 15:00,2024-12-23 16:00,SHORT,DOWNTREND,2624.7,2628.89,2,-0.1758,-104.8,11816.41,SL,1,2024-12
2024-12-24 14:30,2024-12-24 16:30,SHORT,DOWNTREND,2625.0,2628.39,2,-0.145,-85.66,11730.75,SL,2,2024-12
2024-12-24 16:30,2024-12-26 05:00,SHORT,DOWNTREND,2631.5,2634.53,3,-0.1312,-76.97,11653.78,SL,2,2024-12
2024-12-27 14:00,2024-12-27 15:00,SHORT,DOWNTREND,2629.7,2633.63,2,-0.1655,-96.45,11557.33,SL,1,2024-12
2024-12-27 15:00,2024-12-29 23:00,SHORT,DOWNTREND,2633.8,2637.91,2,-0.1722,-99.51,11457.82,SL,7,2024-12
2024-12-30 14:00,2024-12-30 16:00,SHORT,DOWNTREND,2623.7,2613.16,2,0.3858,220.03,11677.85,TP,2,2024-12
2024-12-30 16:00,2024-12-30 17:00,SHORT,DOWNTREND,2612.0,2617.9,2,-0.242,-125.05,11552.8,SL,1,2024-12
2025-01-02 14:00,2025-01-02 16:00,LONG,UPTREND,2660.7,2670.45,2,0.3504,202.43,11755.23,TP,2,2025-01
2025-01-02 16:00,2025-01-03 08:00,LONG,UPTREND,2673.0,2667.4,2,-0.2256,-126.52,11628.71,SL,15,2025-01
2025-01-06 14:00,2025-01-06 16:00,SHORT,DOWNTREND,2643.2,2650.82,2,-0.3044,-122.74,11505.97,SL,2,2025-01
2025-01-07 14:00,2025-01-07 15:00,LONG,UPTREND,2672.5,2667.92,2,-0.1874,-107.8,11398.17,SL,1,2025-01
2025-01-08 14:00,2025-01-08 16:00,LONG,UPTREND,2677.2,2685.16,2,0.2814,160.35,11558.51,TP,2,2025-01
