entry_time,exit_time,dir,trend,entry_px,exit_px,n_sigs,net_pnl%,pnl_usd,equity,exit,bars,month
2025-09-09 16:30,2025-09-09 23:15,SHORT,FORCED_SHORT,3660.41,3665.33,2,-0.1504,-67.44,8904.0,SL,27,2025-09
2025-09-10 13:30,2025-09-10 14:00,SHORT,FORCED_SHORT,3640.74,3643.89,2,-0.1025,-45.62,8858.38,SL,2,2025-09
2025-09-11 13:30,2025-09-11 14:00,SHORT,FORCED_SHORT,3631.78,3634.07,2,-0.0791,-35.06,8823.33,SL,2,2025-09
2025-09-11 14:30,2025-09-11 15:45,SHORT,FORCED_SHORT,3629.08,3623.78,2,0.1301,57.4,8880.73,TP,5,2025-09
2025-09-11 15:45,2025-09-11 16:00,SHORT,FORCED_SHORT,3621.93,3624.69,2,-0.0922,-40.94,8839.79,SL,1,2025-09
2025-09-12 15:15,2025-09-12 16:30,SHORT,FORCED_SHORT,3651.54,3647.62,3,0.0912,40.33,8880.12,TP,5,2025-09
2025-09-12 16:45,2025-09-12 17:00,SHORT,FORCED_SHORT,3649.32,3651.21,3,-0.0678,-30.11,8850.01,SL,1,2025-09
2025-09-13 13:30,2025-09-13 14:30,SHORT,FORCED_SHORT,3633.73,3630.42,2,0.0751,33.22,8883.23,TP,4,2025-09
2025-09-13 14:30,2025-09-13 15:15,SHORT,FORCED_SHORT,3629.78,3631.67,2,-0.0679,-30.17,8853.06,SL,3,2025-09
2025-09-13 16:00,2025-09-13 16:45,SHORT,FORCED_SHORT,3631.13,3633.22,2,-0.0736,-32.58,8820.47,SL,3,2025-09
2025-09-15 14:30,2025-09-15 16:30,SHORT,FORCED_SHORT,3649.33,3643.75,2,0.1368,60.35,8880.83,TP,8,2025-09
2025-09-15 16:30,2025-09-15 17:30,SHORT,FORCED_SHORT,3643.01,3645.22,2,-0.0766,-34.03,8846.79,SL,4,2025-09
2025-09-17 13:30,2025-09-17 16:30,SHORT,FORCED_SHORT,3690.71,3686.21,2,0.106,46.89,8893.69,TP,12,2025-09
2025-09-17 16:30,2025-09-17 16:45,SHORT,FORCED_SHORT,3682.76,3684.95,2,-0.0755,-33.58,8860.1,SL,1,2025-09
2025-09-17 16:45,2025-09-17 17:15,SHORT,FORCED_SHORT,3685.84,3681.27,2,0.108,47.86,8907.96,TP,2,2025-09
2025-09-18 13:30,2025-09-18 15:45,SHORT,FORCED_SHORT,3663.35,3656.56,2,0.1695,75.48,8983.44,TP,9,2025-09
2025-09-18 15:45,2025-09-18 16:00,SHORT,FORCED_SHORT,3655.23,3650.24,2,0.1204,54.09,9037.53,TP,1,2025-09
2025-09-18 16:00,2025-09-18 17:00,SHORT,FORCED_SHORT,3641.72,3644.81,2,-0.1009,-45.57,8991.96,SL,4,2025-09
