Date,gold,macro_score,macro_raw,fwd_1,fwd_5
2023-09-19,1932.0,-3.333333333333333,-1,0.7039324837441852,-1.6356095023777217
2023-09-20,1945.5999755859375,10.0,3,-1.35690916659843,-3.8034539950954738
2023-09-21,1919.199951171875,-10.0,-3,0.32305509586958436,-3.0637728352331917
2023-09-22,1925.4000244140625,-3.333333333333333,-1,-0.45705041635714094,-4.014752666872379
2023-09-25,1916.5999755859375,-10.0,-3,-0.8452442543166794,-4.518416815666626
2023-09-26,1900.4000244140625,-10.0,-3,-1.515472977169885,-3.9886364899145876
2023-09-27,1871.5999755859375,-10.0,-3,-0.5984158643926429,-2.8371434215964664
2023-09-28,1860.4000244140625,3.333333333333333,1,-0.6611507561121943,-2.354334995341656
2023-09-29,1848.0999755859375,3.333333333333333,1,-0.9793829243571639,-0.9685636410653231
2023-10-02,1830.0,-10.0,-3,-0.29508330131489124,1.0655737704918122
2023-10-03,1824.5999755859375,-10.0,-3,-0.3343185173494634,1.9949591637133057
2023-10-04,1818.5,3.333333333333333,1,-0.10448305823824722,2.985980139022537
2023-10-05,1816.5999755859375,3.333333333333333,1,0.748649992772954,2.9010279616011436
2023-10-06,1830.199951171875,-3.333333333333333,-1,1.054532255656948,5.310899127712809
2023-10-09,1849.5,-10.0,-3,0.621789672884554,3.8713152520106764
2023-10-10,1861.0,3.333333333333333,1,0.634070329292058,3.315419192470448
2023-10-11,1872.800048828125,3.333333333333333,1,-0.18688594130430447,4.405168616458721
2023-10-12,1869.300048828125,-10.0,-3,3.108113950051017,5.301448296011335
2023-10-13,1927.4000244140625,3.333333333333333,1,-0.3268677362417427,2.8587721743278616
2023-10-16,1921.0999755859375,3.333333333333333,1,0.08328434783564376,2.8733576567430585
2023-10-17,1922.699951171875,-3.333333333333333,-1,1.6955374465152717,2.7201357547363747
2023-10-18,1955.300048828125,-3.333333333333333,-1,0.6699726517057414,1.4729159739485187
2023-10-19,1968.4000244140625,3.333333333333333,1,0.7163165723966358,0.955086696029106
2023-10-20,1982.5,10.0,3,-0.31273398092686033,0.30769107621375635
2023-10-23,1976.300048828125,10.0,3,-0.06578195597859438,1.0069271796835588
2023-10-24,1975.0,-3.333333333333333,-1,0.46075825751581423,0.5164532238923991
2023-10-25,1984.0999755859375,-3.333333333333333,-1,0.15624089632992888,-0.26711994471182443
2023-10-26,1987.199951171875,3.333333333333333,1,0.07045211596532486,-0.08051407131899335
2023-10-27,1988.5999755859375,3.333333333333333,1,0.38217719396773653,0.14583246754833468
2023-10-30,1996.199951171875,3.333333333333333,1,-0.5510470027585423,-0.7313884351798805
2023-10-31,1985.199951171875,-3.333333333333333,-1,-0.32238074255301896,-0.9268538583676933
2023-11-01,1978.800048828125,3.333333333333333,1,0.3436389018607322,-1.3796264480735454
2023-11-02,1985.5999755859375,10.0,3,0.2971406369161267,-1.0777611138793164
2023-11-03,1991.5,10.0,3,-0.4971139550119297,-2.957570897015438
2023-11-06,1981.5999755859375,-3.333333333333333,-1,-0.7468675282677251,-1.821758984189692
2023-11-07,1966.800048828125,3.333333333333333,1,-0.7779158251110085,-0.2542200465664557
2023-11-08,1951.5,3.333333333333333,1,0.650778948084807,0.44068540025301584
2023-11-09,1964.199951171875,-3.333333333333333,-1,-1.6087962718400628,1.002956609913075
2023-11-10,1932.5999755859375,3.333333333333333,1,0.6674958386125196,2.535444510969942
2023-11-13,1945.5,3.333333333333333,1,0.8378334015998412,1.6550990065214544
2023-11-14,1961.800048828125,10.0,3,-0.08665884391241274,1.9115097903275258
2023-11-15,1960.0999755859375,-3.333333333333333,-1,1.2142262703212614,1.5968598141923085
2023-11-16,1983.9000244140625,10.0,3,-0.11593572255760298,0.9224218223001124
2023-11-17,1981.5999755859375,10.0,3,-0.19681189251676834,1.5240247080270386
2023-11-20,1977.699951171875,10.0,3,1.092182747107362,3.13495482281132
2023-11-21,1999.300048828125,3.333333333333333,1,-0.3951395098846233,2.390833071095555
2023-11-22,1991.4000244140625,3.333333333333333,1,0.5423283431459369,2.3450813799008374
2023-11-24,2002.199951171875,3.333333333333333,1,0.47947746930225854,3.4362226803500207
2023-11-27,2011.800048828125,10.0,3,1.3868128872947194,0.6113891271141592
2023-11-28,2039.699951171875,10.0,3,0.362799656381374,-1.0393661655821007
2023-11-29,2047.0999755859375,3.333333333333333,1,-0.43964633419645294,-0.8109020460119964
2023-11-30,2038.0999755859375,-3.333333333333333,-1,1.6142497820600843,-0.402333117614484
2023-12-01,2071.0,10.0,3,-2.2646076491580125,-3.5103791005251073
2023-12-04,2024.0999755859375,-3.333333333333333,-1,-0.27666496978818733,-2.277554278048566
2023-12-05,2018.5,3.333333333333333,1,0.5945008669804297,-2.0163463548117377
2023-12-06,2030.5,3.333333333333333,1,-0.02954816970881513,-2.3737971520253587
2023-12-07,2029.9000244140625,3.333333333333333,1,-1.5567257109156851,0.014775444810344318
2023-12-08,1998.300048828125,-3.333333333333333,-1,-1.0158659026220707,1.140966131246568
2023-12-11,1978.0,3.333333333333333,1,-0.010108754897619754,2.4418629336766973
2023-12-12,1977.800048828125,10.0,3,0.22752552780380686,3.064009206686169
2023-12-13,1982.300048828125,10.0,3,2.416380021383091,2.63330221894178
2023-12-14,2030.199951171875,10.0,3,-0.44823050954585497,0.4383816682157482
2023-12-15,2021.0999755859375,3.333333333333333,1,0.2572892635199775,1.7812143142436954
2023-12-18,2026.300048828125,3.333333333333333,1,0.5971462909915681,1.5742931241697677
2023-12-19,2038.4000244140625,10.0,3,-0.19132772602784565,2.1340206735030565
2023-12-20,2034.5,3.333333333333333,1,0.2260985788123726,1.9365889576677286
2023-12-21,2039.0999755859375,3.333333333333333,1,0.8827483833959704,1.1426573996754286
2023-12-22,2057.10009765625,3.333333333333333,1,0.05346621279529451,0.3548589928033641
2023-12-26,2058.199951171875,10.0,3,1.151489249544535,-1.1660674652302472
2023-12-27,2081.89990234375,10.0,3,-0.3842643919140354,-1.9021017038832855
2023-12-28,2073.89990234375,-3.333333333333333,-1,-0.5545108511265995,-1.5188716627108634
2023-12-29,2062.39990234375,-3.333333333333333,-1,0.09697440335054708,-1.735838268665979
2024-01-02,2064.39990234375,-3.333333333333333,-1,-1.462892491788459,-1.8407227149422778
2024-01-03,2034.199951171875,3.333333333333333,1,0.3981957452896312,-0.6144921984094442
2024-01-04,2042.300048828125,3.333333333333333,1,0.004895244750890981,-1.3710032478364997
2024-01-05,2042.4000244140625,3.333333333333333,1,-0.7736020681187505,0.21053303497908793
2024-01-08,2026.5999755859375,10.0,3,-0.009866336439545709,-0.02960503272304571
2024-01-09,2026.4000244140625,-3.333333333333333,-1,-0.23194202455394386,-1.174499039744481
2024-01-10,2021.699951171875,3.333333333333333,1,-0.3660237682382439,-0.1533350972354075
2024-01-11,2014.300048828125,10.0,3,1.6084943433625654,0.6056670245812024
2024-01-12,2046.699951171875,3.333333333333333,1,-1.011381817839141,-1.3143061017980684
2024-01-16,2026.0,-3.333333333333333,-1,-1.1549863975351626,-0.11352659566263856
2024-01-17,2002.5999755859375,-10.0,-3,0.7989613599849621,0.5642688987259614
2024-01-18,2018.5999755859375,-3.333333333333333,-1,0.3913615629451028,-0.08421436601778742
2024-01-19,2026.5,3.333333333333333,1,-0.33061688486922813,-0.47865537487663534
2024-01-22,2019.800048828125,3.333333333333333,1,0.19308358498222322,0.2673483618778505
2024-01-23,2023.699951171875,-3.333333333333333,-1,-0.4842578936733011,0.3854350455267941
2024-01-24,2013.9000244140625,-3.333333333333333,-1,0.14896469356133757,1.7130879145664135
2024-01-25,2016.9000244140625,3.333333333333333,1,-0.004956893486407488,1.7898743194484812
2024-01-26,2016.800048828125,3.333333333333333,1,0.4164965361157513,0.956957868432573
2024-01-29,2025.199951171875,3.333333333333333,1,0.3110828056498649,0.024688920208126852
2024-01-30,2031.5,10.0,3,0.8318928055008667,0.14767413241447702
2024-01-31,2048.39990234375,10.0,3,0.2245702926946258,-0.6444030365736597
2024-02-01,2053.0,10.0,3,-0.8231867712646168,-1.0131538640099857
2024-02-02,2036.0999755859375,-3.333333333333333,-1,-0.5107816187203462,-0.6286492270169086
2024-02-05,2025.699951171875,-3.333333333333333,-1,0.43442015304557824,-0.3702423942727129
2024-02-06,2034.5,10.0,3,0.03440408807446893,-2.04472723450172
2024-02-07,2035.199951171875,3.333333333333333,1,-0.14740566391389098,-2.206166638216378
2024-02-08,2032.199951171875,-3.333333333333333,-1,-0.43794422584342296,-1.4811522640073016
2024-02-09,2023.300048828125,3.333333333333333,1,-0.25206828118271574,-0.5832080533462847
2024-02-12,2018.199951171875,-3.333333333333333,-1,-1.2535887112236854,0.46080908993804126
2024-02-13,1992.9000244140625,-10.0,-3,-0.13046191751149294,1.4752382986550794
2024-02-14,1990.300048828125,3.333333333333333,1,0.5928717514105619,1.4771593037472108
2024-02-15,2002.0999755859375,3.333333333333333,1,0.469508242779515,1.8230857821831759
2024-02-16,2011.5,-3.333333333333333,-1,0.7954262987819982,0.8451404424558717
2024-02-20,2027.5,10.0,3,-0.25647108122688334,0.3205918618989001
2024-02-21,2022.300048828125,3.333333333333333,1,-0.12857130957182328,0.5290981018407859
2024-02-22,2019.699951171875,3.333333333333333,1,0.9357837733815932,1.287319930117059
2024-02-23,2038.5999755859375,10.0,3,-0.4954368540613041,2.3692694661163305
2024-02-26,2028.5,3.333333333333333,1,0.2711363076164597,4.397335527329305
2024-02-27,2034.0,-3.333333333333333,-1,-0.0491642084562427,4.8918387413962705
2024-02-28,2033.0,3.333333333333333,1,0.6246901707759545,5.76980072937161
2024-02-29,2045.699951171875,3.333333333333333,1,2.0139782057614797,5.489565992500234
2024-03-01,2086.89990234375,10.0,3,1.4758757137097955,4.394086904192851
2024-03-04,2117.699951171875,3.333333333333333,1,0.746094781717388,3.059925878180536
2024-03-05,2133.5,10.0,3,0.7874407700082076,1.2608344196742394
2024-03-06,2150.300048828125,10.0,3,0.3580872900073251,1.1672721455456392
2024-03-07,2158.0,10.0,3,0.9545921064064045,0.23169601482855295
2024-03-08,2178.60009765625,10.0,3,0.17900955517011763,-0.9776942932775867
2024-03-11,2182.5,-3.333333333333333,-1,-1.0126047036082442,-0.9988567618843036
2024-03-12,2160.39990234375,-3.333333333333333,-1,0.6943158988170106,-0.18977289858128632
2024-03-13,2175.39990234375,3.333333333333333,1,-0.5700056495539285,-0.8044497924793337
2024-03-14,2163.0,-3.333333333333333,-1,-0.26352062745608196,0.8968979354484485
2024-03-15,2157.300048828125,-3.333333333333333,-1,0.15759988257531,0.03708565382731788
2024-03-18,2160.699951171875,-3.333333333333333,-1,-0.20363319494517418,0.6525708323639634
2024-03-19,2156.300048828125,3.333333333333333,1,0.0741943829428715,0.8950539531181523
2024-03-20,2157.89990234375,10.0,3,1.1353631358614003,1.5153712772767447
2024-03-21,2182.39990234375,3.333333333333333,1,-1.11344417956597,1.603739074695354
2024-03-22,2158.10009765625,3.333333333333333,1,0.7738265333480765,3.632820480796717
2024-03-25,2174.800048828125,3.333333333333333,1,0.03678723607516421,3.963580524026722
2024-03-26,2175.60009765625,3.333333333333333,1,0.6894649442312106,5.4605533809031215
2024-03-27,2190.60009765625,3.333333333333333,1,1.2234001411838502,4.482787674342759
2024-03-28,2217.39990234375,-3.333333333333333,-1,0.8613736131250604,4.884100910875566
2024-04-01,2236.5,-3.333333333333333,-1,1.0954616588419341,4.256648833976073
2024-04-02,2261.0,3.333333333333333,1,1.4772181487726632,3.6488279522335354
