date,dir,entry,exit,pnl,reason,score,bars,win,month
2025-11-07,LONG,3991.84,3987.9868167325326,-658.4641191598406,SL,6.0,3,False,2025-11
2025-11-11,LONG,4129.39,4125.17199317344,-638.7101955850368,SL,2.0,1,False,2025-11
2025-11-12,LONG,4142.0658,4139.2663102660335,-619.548889717538,SL,6.0,1,False,2025-11
2025-11-12,LONG,4133.63964,4130.073528895438,-600.9624230260043,SL,6.0,2,False,2025-11
2025-11-13,LONG,4192.34349,4186.427162649806,-582.9335503352019,SL,6.0,1,False,2025-11
2025-11-14,LONG,4183.907,4179.555319464987,-565.4455438251076,SL,2.0,2,False,2025-11
2025-11-14,LONG,4191.09334,4186.103142243137,-548.482177510322,SL,2.0,1,False,2025-11
2025-11-18,SHORT,4035.25907,4040.832929336739,-532.0277121850448,SL,-2.0,2,False,2025-11
2025-11-18,SHORT,4023.4704,4014.36556,782.190955255233,SESS,-2.0,0,True,2025-11
2025-11-25,LONG,4134.09845,4150.833432057634,1366.815944008782,TP2,10.0,4,True,2025-11
2025-11-25,LONG,4141.25759,4149.58111,1159.7786818719196,SESS,10.0,3,True,2025-11
2025-11-28,LONG,4183.83991,4180.771716230299,-615.3304482535765,SL,10.0,4,False,2025-11
2025-11-28,LONG,4182.52373,4183.5299,182.59417508142485,SESS,10.0,2,True,2025-11
2025-12-01,LONG,4236.44531,4242.08413,593.9012621752292,TIME,6.0,6,True,2025-12
2025-12-01,LONG,4232.78463,4228.130051065688,-620.1653979236727,SL,6.0,1,False,2025-12
2025-12-03,LONG,4220.44264,4217.487120899636,-601.5604359859261,SL,6.0,1,False,2025-12
2025-12-04,LONG,4210.35799,4207.566836793768,-583.513622906429,SL,6.0,1,False,2025-12
2025-12-09,SHORT,4193.8981,4196.555617805274,-566.0082142192692,SL,-6.0,1,False,2025-12
2025-12-10,LONG,4211.09907,4208.081300779293,-549.0279677925777,SL,2.0,2,False,2025-12
2025-12-11,LONG,4238.06982,4233.69434039015,-532.5571287588415,SL,6.0,2,False,2025-12
2025-12-12,LONG,4275.69723,4272.6423159861415,-516.5804148960569,SL,10.0,1,False,2025-12
2025-12-16,LONG,4307.67034,4303.256077872707,-501.0830024491358,SL,6.0,4,False,2025-12
2025-12-17,LONG,4312.89931,4320.183834036765,1231.327964685061,TP2,6.0,4,True,2025-12
2025-12-17,LONG,4316.28609,4312.447633632878,-522.9903513162902,SL,6.0,1,False,2025-12
2025-12-22,LONG,4363.40234,4376.342371661492,1285.1616233011287,TP2,2.0,2,True,2025-12
2025-12-23,LONG,4484.70762,4480.882937045414,-545.8554894757831,SL,6.0,1,False,2025-12
2025-12-23,LONG,4481.06326,4471.21505,-1371.2083916964734,SESS,6.0,0,False,2025-12
2025-12-24,LONG,4511.61345,4511.61345,586.0122876487826,SL,2.0,5,True,2025-12
2025-12-24,LONG,4509.49137,4504.133273880392,-523.50431029959,SL,2.0,1,False,2025-12
2025-12-26,LONG,4511.17851,4504.717529840594,-507.79918099056067,SL,2.0,2,False,2025-12
2025-12-26,LONG,4506.0103,4498.925815191549,-492.5652055608789,SL,2.0,2,False,2025-12
2026-01-07,LONG,4489.46502,4486.018902201753,-477.78824939401227,SL,2.0,1,False,2026-01
2026-01-08,LONG,4451.03024,4451.03024,556.1455222946292,SL,2.0,3,True,2026-01
2026-01-09,LONG,4467.50664,4463.930353219486,-496.82333324990395,SL,2.0,1,False,2026-01
2026-01-09,LONG,4464.03483,4463.37608,-67.57411557810467,TIME,2.0,6,False,2026-01
2026-01-12,LONG,4573.17966,4565.541485931142,-479.89140978502434,SL,6.0,2,False,2026-01
2026-01-12,LONG,4577.21612,4570.151203021506,-465.4946674915244,SL,6.0,4,False,2026-01
2026-01-14,LONG,4615.01889,4627.525852838484,1143.8755629157838,TP2,6.0,2,True,2026-01
2026-01-20,LONG,4668.24116,4681.82326479811,1230.8101056973574,TP2,2.0,4,True,2026-01
2026-01-23,LONG,4952.09099,4954.53547,147.56173918686025,TIME,10.0,6,True,2026-01
2026-01-23,LONG,4952.25927,4957.68444,400.7512208575367,TIME,10.0,6,True,2026-01
2026-01-26,LONG,5040.97896,5033.56171306698,-539.2197863264719,SL,10.0,1,False,2026-01
2026-01-26,LONG,5072.34721,5065.074695768652,-523.0431927366747,SL,10.0,2,False,2026-01
2026-01-27,LONG,5063.77605,5082.87289,1133.7237606110589,SESS,6.0,4,True,2026-01
2026-01-30,LONG,5359.85435,5332.515988019335,-541.363609772918,SL,6.0,2,False,2026-01
2026-02-06,SHORT,4746.42757,4772.319628250249,-525.1227014797267,SL,-2.0,3,False,2026-02
2026-02-09,LONG,5024.52719,5034.85025,345.9084680562232,TIME,10.0,6,True,2026-02
2026-02-11,LONG,5038.14875,5038.14875,623.695529372437,SL,10.0,5,True,2026-02
2026-02-11,LONG,5048.11511,5055.69047,945.1378620182995,SESS,10.0,3,True,2026-02
2026-02-18,SHORT,4874.60862,4881.881381298647,-605.5801903245555,SL,-2.0,1,False,2026-02
2026-02-19,SHORT,4971.28392,4976.38878303897,-587.4127846147812,SL,-2.0,4,False,2026-02
2026-02-20,LONG,4999.13971,4996.10905,-243.54430849596864,TIME,2.0,6,False,2026-02
2026-02-20,LONG,4995.40438,4989.597991357771,-562.4840718214986,SL,2.0,2,False,2026-02
2026-02-23,LONG,5145.48265,5161.64269,1013.7349734891715,TIME,6.0,6,True,2026-02
2026-02-23,LONG,5159.09524,5159.74219,40.87149701025982,TIME,6.0,6,True,2026-02
2026-02-26,LONG,5180.61142,5184.58721,294.6333247316466,TIME,2.0,6,True,2026-02
2026-02-26,LONG,5186.49453,5198.99428,1227.0418226969862,TIME,2.0,6,True,2026-02
2026-02-27,LONG,5184.81575,5178.472291604252,-664.3461747358912,SL,6.0,1,False,2026-02
2026-02-27,LONG,5183.04528,5197.987837130091,1632.5200000510008,TP2,6.0,3,True,2026-02
2026-03-02,LONG,5365.18531,5353.318333035542,-693.39138949538,SL,10.0,1,False,2026-03
2026-03-02,LONG,5336.95888,5320.919872721149,-672.5896478104904,SL,10.0,2,False,2026-03
2026-03-11,LONG,5210.35738,5203.652757842311,-652.4119583761793,SL,2.0,1,False,2026-03
